2024-11-27 14:44:18 - INFO - Logging initialized with +5:30 offset.
2024-11-27 14:44:18 - INFO - Table checked or created successfully.
2024-11-27 14:44:18 - DEBUG - Using proactor: IocpProactor
2024-11-27 14:44:35 - DEBUG - Received D1:AC:A6:02:60:FB: .
2024-11-27 14:44:35 - DEBUG - Received 5E:FE:22:54:F0:A4: .
2024-11-27 14:44:35 - DEBUG - Received 5E:FE:22:54:F0:A4: NITHIN.
2024-11-27 14:44:35 - DEBUG - Received 5E:FE:22:54:F0:A4: .
2024-11-27 14:44:35 - DEBUG - Received 5E:FE:22:54:F0:A4: NITHIN.
2024-11-27 14:44:35 - DEBUG - Received 69:05:B1:6C:48:97: .
2024-11-27 14:44:36 - DEBUG - Received 69:05:B1:6C:48:97: .
2024-11-27 14:44:36 - DEBUG - Received 23:4A:8E:28:A6:15: .
2024-11-27 14:44:36 - DEBUG - Received 02:51:4E:65:A7:5E: .
2024-11-27 14:44:36 - DEBUG - Received 02:51:4E:65:A7:5E: .
2024-11-27 14:44:36 - DEBUG - Received D1:AC:A6:02:60:FB: SOTL52.
2024-11-27 14:44:36 - DEBUG - Received D1:AC:A6:02:60:FB: .
2024-11-27 14:44:36 - DEBUG - Received 48:13:CE:72:94:E8: .
2024-11-27 14:44:36 - DEBUG - Received 11:37:B0:A9:A2:6D: .
2024-11-27 14:44:36 - DEBUG - Received 79:5A:1A:44:71:52: .
2024-11-27 14:44:36 - DEBUG - Received 79:5A:1A:44:71:52: .
2024-11-27 14:44:36 - DEBUG - Received D1:AC:A6:02:60:FB: SOTL52.
2024-11-27 14:44:36 - DEBUG - Received 04:C6:BC:8D:80:B1: .
2024-11-27 14:44:36 - DEBUG - Received 04:C6:BC:8D:80:B1: .
2024-11-27 14:44:36 - DEBUG - Received 4A:9E:BD:90:4A:5F: .
2024-11-27 14:44:36 - DEBUG - Received 3A:E8:AB:C2:F5:48: .
2024-11-27 14:44:36 - DEBUG - Received 3F:89:85:C5:22:36: .
2024-11-27 14:44:36 - DEBUG - Received D1:AC:A6:02:60:FB: SOTL52.
2024-11-27 14:44:36 - DEBUG - Received D1:AC:A6:02:60:FB: .
2024-11-27 14:44:36 - DEBUG - Received 69:05:B1:6C:48:97: .
2024-11-27 14:44:36 - DEBUG - Received 69:05:B1:6C:48:97: .
2024-11-27 14:44:36 - DEBUG - Received 5E:FE:22:54:F0:A4: .
2024-11-27 14:44:37 - DEBUG - Received 02:51:4E:65:A7:5E: .
2024-11-27 14:44:37 - DEBUG - Received D1:AC:A6:02:60:FB: SOTL52.
2024-11-27 14:44:37 - DEBUG - Received D1:AC:A6:02:60:FB: .
2024-11-27 14:44:37 - DEBUG - Received 23:4A:8E:28:A6:15: .
2024-11-27 14:44:37 - DEBUG - Received 11:37:B0:A9:A2:6D: .
2024-11-27 14:44:37 - DEBUG - Received 23:4A:8E:28:A6:15: .
2024-11-27 14:44:37 - DEBUG - Received 5A:72:63:8E:61:91: .
2024-11-27 14:44:37 - DEBUG - Received 5A:72:63:8E:61:91: .
2024-11-27 14:44:37 - DEBUG - Received D1:AC:A6:02:60:FB: SOTL52.
2024-11-27 14:44:37 - DEBUG - Received D1:AC:A6:02:60:FB: .
2024-11-27 14:44:37 - DEBUG - Received 69:05:B1:6C:48:97: .
2024-11-27 14:44:37 - DEBUG - Received D1:AC:A6:02:60:FB: SOTL52.
2024-11-27 14:44:37 - DEBUG - Received D1:AC:A6:02:60:FB: .
2024-11-27 14:44:37 - DEBUG - Received 5E:FE:22:54:F0:A4: .
2024-11-27 14:44:37 - DEBUG - Received 5E:FE:22:54:F0:A4: NITHIN.
2024-11-27 14:44:37 - DEBUG - Received D4:25:11:25:10:7A: .
2024-11-27 14:44:37 - DEBUG - Received D4:25:11:25:10:7A: Vision 2_107A.
2024-11-27 14:44:37 - DEBUG - Received B4:04:8C:65:26:86: .
2024-11-27 14:44:38 - DEBUG - Received 79:5A:1A:44:71:52: .
2024-11-27 14:44:38 - DEBUG - Received 79:5A:1A:44:71:52: .
2024-11-27 14:44:38 - DEBUG - Received 02:51:4E:65:A7:5E: .
2024-11-27 14:44:38 - DEBUG - Received D1:AC:A6:02:60:FB: SOTL52.
2024-11-27 14:44:38 - DEBUG - Received D1:AC:A6:02:60:FB: .
2024-11-27 14:44:38 - DEBUG - Received 48:13:CE:72:94:E8: .
2024-11-27 14:44:38 - DEBUG - Received 23:4A:8E:28:A6:15: .
2024-11-27 14:44:38 - DEBUG - Received 23:4A:8E:28:A6:15: .
2024-11-27 14:44:38 - DEBUG - Received 4A:9E:BD:90:4A:5F: .
2024-11-27 14:44:38 - DEBUG - Received 65:3F:39:B6:71:1F: .
2024-11-27 14:44:38 - DEBUG - Received 04:C6:BC:8D:80:B1: .
2024-11-27 14:44:38 - DEBUG - Received 04:C6:BC:8D:80:B1: .
2024-11-27 14:44:38 - DEBUG - Received 3F:89:85:C5:22:36: .
2024-11-27 14:44:38 - DEBUG - Received 5E:FE:22:54:F0:A4: .
2024-11-27 14:44:38 - DEBUG - Received 5E:FE:22:54:F0:A4: NITHIN.
2024-11-27 14:44:38 - DEBUG - Received D1:AC:A6:02:60:FB: SOTL52.
2024-11-27 14:44:38 - DEBUG - Received D1:AC:A6:02:60:FB: .
2024-11-27 14:44:38 - DEBUG - Received 69:05:B1:6C:48:97: .
2024-11-27 14:44:38 - DEBUG - Received 79:5A:1A:44:71:52: .
2024-11-27 14:44:38 - DEBUG - Received 79:5A:1A:44:71:52: .
2024-11-27 14:44:38 - DEBUG - Received 02:51:4E:65:A7:5E: .
2024-11-27 14:44:38 - DEBUG - Received 11:37:B0:A9:A2:6D: .
2024-11-27 14:44:39 - DEBUG - Received D1:AC:A6:02:60:FB: SOTL52.
2024-11-27 14:44:39 - DEBUG - Received D1:AC:A6:02:60:FB: .
2024-11-27 14:44:39 - DEBUG - Received 23:4A:8E:28:A6:15: .
2024-11-27 14:44:39 - DEBUG - Received 48:13:CE:72:94:E8: .
2024-11-27 14:44:39 - DEBUG - Received D4:25:11:25:10:7A: .
2024-11-27 14:44:39 - DEBUG - Received D4:25:11:25:10:7A: Vision 2_107A.
2024-11-27 14:44:39 - DEBUG - Received 3A:E8:AB:C2:F5:48: .
2024-11-27 14:44:39 - DEBUG - Received 5E:FE:22:54:F0:A4: .
2024-11-27 14:44:39 - DEBUG - Received 5E:FE:22:54:F0:A4: NITHIN.
2024-11-27 14:44:39 - DEBUG - Received 79:5A:1A:44:71:52: .
2024-11-27 14:44:39 - DEBUG - Received 79:5A:1A:44:71:52: .
2024-11-27 14:44:39 - DEBUG - Received 11:37:B0:A9:A2:6D: .
2024-11-27 14:44:39 - DEBUG - Received D1:AC:A6:02:60:FB: SOTL52.
2024-11-27 14:44:39 - DEBUG - Received D1:AC:A6:02:60:FB: .
2024-11-27 14:44:39 - DEBUG - Received 11:37:B0:A9:A2:6D: .
2024-11-27 14:44:39 - DEBUG - Received 02:51:4E:65:A7:5E: .
2024-11-27 14:44:39 - DEBUG - Received 69:05:B1:6C:48:97: .
2024-11-27 14:44:39 - DEBUG - Received 48:13:CE:72:94:E8: .
2024-11-27 14:44:39 - DEBUG - Received 23:4A:8E:28:A6:15: .
2024-11-27 14:44:40 - DEBUG - Received 23:4A:8E:28:A6:15: .
2024-11-27 14:44:40 - DEBUG - Received D1:AC:A6:02:60:FB: SOTL52.
2024-11-27 14:44:40 - DEBUG - Received D1:AC:A6:02:60:FB: .
2024-11-27 14:44:40 - DEBUG - Received 5A:72:63:8E:61:91: .
2024-11-27 14:44:40 - DEBUG - Received 5A:72:63:8E:61:91: .
2024-11-27 14:44:40 - DEBUG - Received 04:C6:BC:8D:80:B1: .
2024-11-27 14:44:40 - DEBUG - Received 5E:FE:22:54:F0:A4: .
2024-11-27 14:44:40 - DEBUG - Received 5E:FE:22:54:F0:A4: NITHIN.
2024-11-27 14:44:40 - DEBUG - Received D1:AC:A6:02:60:FB: SOTL52.
2024-11-27 14:44:40 - DEBUG - Received D1:AC:A6:02:60:FB: .
2024-11-27 14:44:40 - DEBUG - Received 04:C6:BC:8D:80:B1: .
2024-11-27 14:44:40 - DEBUG - Received B4:04:8C:65:26:86: .
2024-11-27 14:44:40 - DEBUG - Received B4:04:8C:65:26:86: .
2024-11-27 14:44:40 - DEBUG - Received 3F:89:85:C5:22:36: .
2024-11-27 14:44:40 - DEBUG - Received 5E:FE:22:54:F0:A4: .
2024-11-27 14:44:40 - DEBUG - Received 5E:FE:22:54:F0:A4: NITHIN.
2024-11-27 14:44:40 - DEBUG - Received 65:3F:39:B6:71:1F: .
2024-11-27 14:44:40 - DEBUG - Received 3A:E8:AB:C2:F5:48: .
2024-11-27 14:44:40 - DEBUG - Received 79:5A:1A:44:71:52: .
2024-11-27 14:44:40 - DEBUG - Received 79:5A:1A:44:71:52: .
2024-11-27 14:44:40 - DEBUG - Received D1:AC:A6:02:60:FB: SOTL52.
2024-11-27 14:44:40 - DEBUG - Received D1:AC:A6:02:60:FB: .
2024-11-27 14:44:40 - DEBUG - Received 69:05:B1:6C:48:97: .
2024-11-27 14:44:40 - DEBUG - Received 48:13:CE:72:94:E8: .
2024-11-27 14:44:40 - DEBUG - Received 5A:72:63:8E:61:91: .
2024-11-27 14:44:40 - DEBUG - Received 5A:72:63:8E:61:91: .
2024-11-27 14:44:40 - DEBUG - Received 48:13:CE:72:94:E8: .
2024-11-27 14:44:40 - DEBUG - Received 23:4A:8E:28:A6:15: .
2024-11-27 14:44:41 - DEBUG - Received 23:4A:8E:28:A6:15: .
2024-11-27 14:44:41 - DEBUG - Received D1:AC:A6:02:60:FB: SOTL52.
2024-11-27 14:44:41 - DEBUG - Received D1:AC:A6:02:60:FB: .
2024-11-27 14:44:41 - DEBUG - Received 78:F5:22:4F:34:CA: .
2024-11-27 14:44:41 - DEBUG - Received 78:F5:22:4F:34:CA: .
2024-11-27 14:44:41 - DEBUG - Received D1:AC:A6:02:60:FB: SOTL52.
2024-11-27 14:44:41 - DEBUG - Received D1:AC:A6:02:60:FB: .
2024-11-27 14:44:41 - DEBUG - Received 5E:FE:22:54:F0:A4: .
2024-11-27 14:44:41 - DEBUG - Received 5E:FE:22:54:F0:A4: NITHIN.
2024-11-27 14:44:41 - DEBUG - Received 58:30:00:0F:46:49: .
2024-11-27 14:44:41 - DEBUG - Received 58:30:00:0F:46:49: .
2024-11-27 14:44:41 - DEBUG - Received 37:2A:4E:BE:FB:4D: .
2024-11-27 14:44:41 - DEBUG - Received D1:AC:A6:02:60:FB: SOTL52.
2024-11-27 14:44:41 - DEBUG - Received D1:AC:A6:02:60:FB: .
2024-11-27 14:44:41 - DEBUG - Received 69:05:B1:6C:48:97: .
2024-11-27 14:44:41 - DEBUG - Received 23:4A:8E:28:A6:15: .
2024-11-27 14:44:41 - DEBUG - Received 4A:9E:BD:90:4A:5F: .
2024-11-27 14:44:41 - DEBUG - Received 4A:9E:BD:90:4A:5F: .
2024-11-27 14:44:42 - DEBUG - Received 79:5A:1A:44:71:52: .
2024-11-27 14:44:42 - DEBUG - Received 79:5A:1A:44:71:52: .
2024-11-27 14:44:42 - DEBUG - Received 5E:FE:22:54:F0:A4: .
2024-11-27 14:44:42 - DEBUG - Received 5E:FE:22:54:F0:A4: NITHIN.
2024-11-27 14:44:42 - DEBUG - Received 04:C6:BC:8D:80:B1: .
2024-11-27 14:44:42 - DEBUG - Received D1:AC:A6:02:60:FB: SOTL52.
2024-11-27 14:44:42 - DEBUG - Received D1:AC:A6:02:60:FB: .
2024-11-27 14:44:42 - DEBUG - Received 65:3F:39:B6:71:1F: .
2024-11-27 14:44:42 - DEBUG - Received 37:2A:4E:BE:FB:4D: .
2024-11-27 14:44:42 - DEBUG - Received 11:37:B0:A9:A2:6D: .
2024-11-27 14:44:42 - DEBUG - Received D1:AC:A6:02:60:FB: SOTL52.
2024-11-27 14:44:42 - DEBUG - Received D1:AC:A6:02:60:FB: .
2024-11-27 14:44:42 - DEBUG - Received 69:05:B1:6C:48:97: .
2024-11-27 14:44:42 - DEBUG - Received 23:4A:8E:28:A6:15: .
2024-11-27 14:44:42 - DEBUG - Received 5A:72:63:8E:61:91: .
2024-11-27 14:44:42 - DEBUG - Received 5A:72:63:8E:61:91: .
2024-11-27 14:44:42 - DEBUG - Received 48:13:CE:72:94:E8: .
2024-11-27 14:44:42 - DEBUG - Received 23:4A:8E:28:A6:15: .
2024-11-27 14:44:43 - DEBUG - Received D1:AC:A6:02:60:FB: SOTL52.
2024-11-27 14:44:43 - DEBUG - Received D1:AC:A6:02:60:FB: .
2024-11-27 14:44:43 - DEBUG - Received 04:C6:BC:8D:80:B1: .
2024-11-27 14:44:43 - DEBUG - Received 04:C6:BC:8D:80:B1: .
2024-11-27 14:44:43 - DEBUG - Received 5E:FE:22:54:F0:A4: .
2024-11-27 14:44:43 - DEBUG - Received 5E:FE:22:54:F0:A4: NITHIN.
2024-11-27 14:44:43 - DEBUG - Received 3A:E8:AB:C2:F5:48: .
2024-11-27 14:44:43 - DEBUG - Received 37:2A:4E:BE:FB:4D: .
2024-11-27 14:44:43 - DEBUG - Received D1:AC:A6:02:60:FB: SOTL52.
2024-11-27 14:44:43 - DEBUG - Received D1:AC:A6:02:60:FB: .
2024-11-27 14:44:43 - DEBUG - Received 37:2A:4E:BE:FB:4D: .
2024-11-27 14:44:43 - DEBUG - Received 11:37:B0:A9:A2:6D: .
2024-11-27 14:44:43 - DEBUG - Received 69:05:B1:6C:48:97: .
2024-11-27 14:44:43 - DEBUG - Received 5A:72:63:8E:61:91: .
2024-11-27 14:44:43 - DEBUG - Received 5A:72:63:8E:61:91: .
2024-11-27 14:44:43 - DEBUG - Received D1:AC:A6:02:60:FB: SOTL52.
2024-11-27 14:44:43 - DEBUG - Received D1:AC:A6:02:60:FB: .
2024-11-27 14:44:43 - DEBUG - Received 4A:9E:BD:90:4A:5F: .
2024-11-27 14:44:43 - DEBUG - Received 4A:9E:BD:90:4A:5F: .
2024-11-27 14:44:43 - DEBUG - Received 60:00:FB:1F:5F:00: .
2024-11-27 14:44:43 - DEBUG - Received 60:00:FB:1F:5F:00: .
2024-11-27 14:44:43 - DEBUG - Received 48:13:CE:72:94:E8: .
2024-11-27 14:44:43 - DEBUG - Received D4:25:11:25:10:7A: .
2024-11-27 14:44:43 - DEBUG - Received D4:25:11:25:10:7A: Vision 2_107A.
2024-11-27 14:44:43 - DEBUG - Received 58:30:00:0F:46:49: .
2024-11-27 14:44:43 - DEBUG - Received 48:13:CE:72:94:E8: .
2024-11-27 14:44:43 - DEBUG - Received 23:4A:8E:28:A6:15: .
2024-11-27 14:44:43 - DEBUG - Received 79:5A:1A:44:71:52: .
2024-11-27 14:44:43 - DEBUG - Received 79:5A:1A:44:71:52: .
2024-11-27 14:44:44 - DEBUG - Received 04:C6:BC:8D:80:B1: .
2024-11-27 14:44:44 - DEBUG - Received 37:2A:4E:BE:FB:4D: .
2024-11-27 14:44:44 - DEBUG - Received 5E:FE:22:54:F0:A4: .
2024-11-27 14:44:44 - DEBUG - Received 5E:FE:22:54:F0:A4: NITHIN.
2024-11-27 14:44:44 - DEBUG - Received D1:AC:A6:02:60:FB: SOTL52.
2024-11-27 14:44:44 - DEBUG - Received D1:AC:A6:02:60:FB: .
2024-11-27 14:44:44 - DEBUG - Received 11:37:B0:A9:A2:6D: .
2024-11-27 14:44:44 - DEBUG - Received 3A:E8:AB:C2:F5:48: .
2024-11-27 14:44:44 - DEBUG - Received 65:3F:39:B6:71:1F: .
2024-11-27 14:44:44 - DEBUG - Received 69:05:B1:6C:48:97: .
2024-11-27 14:44:44 - DEBUG - Received 69:05:B1:6C:48:97: .
2024-11-27 14:44:44 - DEBUG - Received 48:13:CE:72:94:E8: .
2024-11-27 14:44:44 - DEBUG - Received D1:AC:A6:02:60:FB: SOTL52.
2024-11-27 14:44:44 - DEBUG - Received D1:AC:A6:02:60:FB: .
2024-11-27 14:44:44 - DEBUG - Received 79:5A:1A:44:71:52: .
2024-11-27 14:44:44 - DEBUG - Received 79:5A:1A:44:71:52: .
2024-11-27 14:44:44 - DEBUG - Received D1:AC:A6:02:60:FB: SOTL52.
2024-11-27 14:44:44 - DEBUG - Received D1:AC:A6:02:60:FB: .
2024-11-27 14:44:45 - DEBUG - Received 04:C6:BC:8D:80:B1: .
2024-11-27 14:44:45 - DEBUG - Received 37:2A:4E:BE:FB:4D: .
2024-11-27 14:44:45 - DEBUG - Received 5E:FE:22:54:F0:A4: .
2024-11-27 14:44:45 - DEBUG - Received 5E:FE:22:54:F0:A4: NITHIN.
2024-11-27 14:44:45 - DEBUG - Received F6:47:DB:77:7E:DB: .
2024-11-27 14:44:45 - DEBUG - Received D1:AC:A6:02:60:FB: SOTL52.
2024-11-27 14:44:45 - DEBUG - Received D1:AC:A6:02:60:FB: .
2024-11-27 14:44:45 - DEBUG - Received D4:25:11:25:10:7A: .
2024-11-27 14:44:45 - DEBUG - Received D4:25:11:25:10:7A: Vision 2_107A.
2024-11-27 14:44:45 - DEBUG - Received 69:05:B1:6C:48:97: .
2024-11-27 14:44:45 - DEBUG - Received 79:5A:1A:44:71:52: .
2024-11-27 14:44:45 - DEBUG - Received 79:5A:1A:44:71:52: .
2024-11-27 14:44:45 - DEBUG - Received 48:13:CE:72:94:E8: .
2024-11-27 14:44:45 - DEBUG - Received 5A:72:63:8E:61:91: .
2024-11-27 14:44:45 - DEBUG - Received D1:AC:A6:02:60:FB: SOTL52.
2024-11-27 14:44:45 - DEBUG - Received D1:AC:A6:02:60:FB: .
2024-11-27 14:44:45 - DEBUG - Received 23:4A:8E:28:A6:15: .
2024-11-27 14:44:45 - DEBUG - Received 3F:89:85:C5:22:36: .
2024-11-27 14:44:45 - DEBUG - Received B4:04:8C:65:26:86: .
2024-11-27 14:44:45 - DEBUG - Received B4:04:8C:65:26:86: .
2024-11-27 14:44:45 - DEBUG - Received D1:AC:A6:02:60:FB: SOTL52.
2024-11-27 14:44:45 - DEBUG - Received D1:AC:A6:02:60:FB: .
2024-11-27 14:44:45 - DEBUG - Received 04:C6:BC:8D:80:B1: .
2024-11-27 14:44:45 - DEBUG - Received 37:2A:4E:BE:FB:4D: .
2024-11-27 14:44:46 - DEBUG - Received 3A:E8:AB:C2:F5:48: .
2024-11-27 14:44:46 - DEBUG - Received 5E:FE:22:54:F0:A4: .
2024-11-27 14:44:46 - DEBUG - Received 5E:FE:22:54:F0:A4: NITHIN.
2024-11-27 14:44:46 - DEBUG - Received 11:37:B0:A9:A2:6D: .
2024-11-27 14:44:46 - DEBUG - Received D1:AC:A6:02:60:FB: SOTL52.
2024-11-27 14:44:46 - DEBUG - Received D1:AC:A6:02:60:FB: .
2024-11-27 14:44:46 - DEBUG - Received 5A:72:63:8E:61:91: .
2024-11-27 14:44:46 - DEBUG - Received 5A:72:63:8E:61:91: .
2024-11-27 14:44:46 - DEBUG - Received 69:05:B1:6C:48:97: .
2024-11-27 14:44:46 - DEBUG - Received 48:13:CE:72:94:E8: .
2024-11-27 14:44:46 - DEBUG - Received D1:AC:A6:02:60:FB: SOTL52.
2024-11-27 14:44:46 - DEBUG - Received D1:AC:A6:02:60:FB: .
2024-11-27 14:44:46 - DEBUG - Received D4:25:11:25:10:7A: .
2024-11-27 14:44:46 - DEBUG - Received D4:25:11:25:10:7A: Vision 2_107A.
2024-11-27 14:44:46 - DEBUG - Received 37:2A:4E:BE:FB:4D: .
2024-11-27 14:44:46 - DEBUG - Received 04:C6:BC:8D:80:B1: .
2024-11-27 14:44:46 - DEBUG - Received D1:AC:A6:02:60:FB: SOTL52.
2024-11-27 14:44:46 - DEBUG - Received D1:AC:A6:02:60:FB: .
2024-11-27 14:44:47 - DEBUG - Received 5E:FE:22:54:F0:A4: .
2024-11-27 14:44:47 - DEBUG - Received 5E:FE:22:54:F0:A4: NITHIN.
2024-11-27 14:44:47 - DEBUG - Received 11:37:B0:A9:A2:6D: .
2024-11-27 14:44:47 - DEBUG - Received 3A:E8:AB:C2:F5:48: .
2024-11-27 14:44:47 - DEBUG - Received D1:AC:A6:02:60:FB: SOTL52.
2024-11-27 14:44:47 - DEBUG - Received D1:AC:A6:02:60:FB: .
2024-11-27 14:44:47 - DEBUG - Received 69:05:B1:6C:48:97: .
2024-11-27 14:44:47 - DEBUG - Received 23:4A:8E:28:A6:15: .
2024-11-27 14:44:47 - DEBUG - Received 23:4A:8E:28:A6:15: .
2024-11-27 14:44:47 - DEBUG - Received 48:13:CE:72:94:E8: .
2024-11-27 14:44:47 - DEBUG - Received D1:AC:A6:02:60:FB: SOTL52.
2024-11-27 14:44:47 - DEBUG - Received D1:AC:A6:02:60:FB: .
2024-11-27 14:44:47 - DEBUG - Received 58:30:00:0F:46:49: realme Buds Wireless 3.
2024-11-27 14:44:47 - DEBUG - Received 04:C6:BC:8D:80:B1: .
2024-11-27 14:44:47 - DEBUG - Received 37:2A:4E:BE:FB:4D: .
2024-11-27 14:44:47 - DEBUG - Received D1:AC:A6:02:60:FB: SOTL52.
2024-11-27 14:44:47 - DEBUG - Received D1:AC:A6:02:60:FB: .
2024-11-27 14:44:47 - DEBUG - Received 5E:FE:22:54:F0:A4: .
2024-11-27 14:44:47 - DEBUG - Received 5E:FE:22:54:F0:A4: NITHIN.
2024-11-27 14:44:47 - DEBUG - Received 11:37:B0:A9:A2:6D: .
2024-11-27 14:44:48 - DEBUG - Received D1:AC:A6:02:60:FB: SOTL52.
2024-11-27 14:44:48 - DEBUG - Received D1:AC:A6:02:60:FB: .
2024-11-27 14:44:48 - DEBUG - Received 69:05:B1:6C:48:97: .
2024-11-27 14:44:48 - DEBUG - Received 58:30:00:0F:46:49: .
2024-11-27 14:44:48 - DEBUG - Received 58:30:00:0F:46:49: .
2024-11-27 14:44:48 - DEBUG - Received 5A:72:63:8E:61:91: .
2024-11-27 14:44:48 - DEBUG - Received 5A:72:63:8E:61:91: .
2024-11-27 14:44:48 - DEBUG - Received D4:25:11:25:10:7A: .
2024-11-27 14:44:48 - DEBUG - Received D4:25:11:25:10:7A: Vision 2_107A.
2024-11-27 14:44:48 - DEBUG - Received 23:4A:8E:28:A6:15: .
2024-11-27 14:44:48 - DEBUG - Received 48:13:CE:72:94:E8: .
2024-11-27 14:44:48 - DEBUG - Received 48:13:CE:72:94:E8: .
2024-11-27 14:44:48 - DEBUG - Received D1:AC:A6:02:60:FB: SOTL52.
2024-11-27 14:44:48 - DEBUG - Received D1:AC:A6:02:60:FB: SOTL52.
2024-11-27 14:44:48 - DEBUG - Received D1:AC:A6:02:60:FB: .
2024-11-27 14:44:48 - DEBUG - Received 37:2A:4E:BE:FB:4D: .
2024-11-27 14:44:48 - DEBUG - Received 58:30:00:0F:46:49: .
2024-11-27 14:44:48 - DEBUG - Received 58:30:00:0F:46:49: .
2024-11-27 14:44:48 - DEBUG - Received 04:C6:BC:8D:80:B1: .
2024-11-27 14:44:48 - DEBUG - Received 5E:FE:22:54:F0:A4: .
2024-11-27 14:44:48 - DEBUG - Received 5E:FE:22:54:F0:A4: NITHIN.
2024-11-27 14:44:48 - DEBUG - Received D1:AC:A6:02:60:FB: SOTL52.
2024-11-27 14:44:48 - DEBUG - Received D1:AC:A6:02:60:FB: .
2024-11-27 14:44:48 - DEBUG - Received 11:37:B0:A9:A2:6D: .
2024-11-27 14:44:49 - DEBUG - Received 5A:72:63:8E:61:91: .
2024-11-27 14:44:49 - DEBUG - Received 5A:72:63:8E:61:91: .
2024-11-27 14:44:49 - DEBUG - Received D1:AC:A6:02:60:FB: SOTL52.
2024-11-27 14:44:49 - DEBUG - Received D1:AC:A6:02:60:FB: .
2024-11-27 14:44:49 - DEBUG - Received 23:4A:8E:28:A6:15: .
2024-11-27 14:44:49 - DEBUG - Received 37:2A:4E:BE:FB:4D: .
2024-11-27 14:44:49 - DEBUG - Received D1:AC:A6:02:60:FB: SOTL52.
2024-11-27 14:44:49 - DEBUG - Received D1:AC:A6:02:60:FB: .
2024-11-27 14:44:49 - DEBUG - Received 04:C6:BC:8D:80:B1: .
2024-11-27 14:44:49 - DEBUG - Received B4:04:8C:65:26:86: .
2024-11-27 14:44:49 - DEBUG - Received B4:04:8C:65:26:86: .
2024-11-27 14:44:49 - DEBUG - 24 devices found. Watcher status: <BluetoothLEAdvertisementWatcherStatus.STOPPED: 3>.
2024-11-27 14:44:49 - ERROR - Failed to authenticate device SOTL52: name 'CERT_PATH' is not defined
2024-11-27 14:44:50 - DEBUG - Received 5E:FE:22:54:F0:A4: .
2024-11-27 14:44:50 - DEBUG - Received 5E:FE:22:54:F0:A4: NITHIN.
2024-11-27 14:44:50 - DEBUG - Received 3A:E8:AB:C2:F5:48: .
2024-11-27 14:44:50 - DEBUG - Received 11:37:B0:A9:A2:6D: .
2024-11-27 14:44:50 - DEBUG - Received D1:AC:A6:02:60:FB: SOTL52.
2024-11-27 14:44:50 - DEBUG - 4 devices found. Watcher status: <BluetoothLEAdvertisementWatcherStatus.STOPPED: 3>.
2024-11-27 14:44:50 - DEBUG - Connecting to BLE device @ D1:AC:A6:02:60:FB
2024-11-27 14:44:50 - DEBUG - getting services (service_cache_mode=None, cache_mode=None)...
2024-11-27 14:44:50 - DEBUG - max_pdu_size_changed_handler: 220
2024-11-27 14:44:50 - DEBUG - session_status_changed_event_handler: id: BluetoothLE#BluetoothLEcc:5e:f8:f6:da:5e-d1:ac:a6:02:60:fb, error: <BluetoothError.SUCCESS: 0>, status: <GattSessionStatus.ACTIVE: 1>
2024-11-27 14:44:50 - DEBUG - max_pdu_size_changed_handler: 220
2024-11-27 14:44:50 - DEBUG - max_pdu_size_changed_handler: 220
2024-11-27 14:44:51 - DEBUG - D1:AC:A6:02:60:FB: services changed
2024-11-27 14:44:52 - DEBUG - D1:AC:A6:02:60:FB: services changed
2024-11-27 14:44:52 - DEBUG - D1:AC:A6:02:60:FB: services changed
2024-11-27 14:44:52 - DEBUG - D1:AC:A6:02:60:FB: services changed
2024-11-27 14:44:53 - DEBUG - D1:AC:A6:02:60:FB: services changed
2024-11-27 14:44:53 - DEBUG - skipping service 00001801-0000-1000-8000-00805f9b34fb due to access denied
2024-11-27 14:44:53 - DEBUG - D1:AC:A6:02:60:FB: services changed
2024-11-27 14:44:53 - DEBUG - skipping service 00001800-0000-1000-8000-00805f9b34fb due to access denied
2024-11-27 14:44:53 - DEBUG - skipping service 00000000-000e-11e1-9ab4-0002a5d5c51b due to access denied
2024-11-27 14:44:53 - DEBUG - skipping service 00000000-0001-11e1-9ab4-0002a5d5c51b due to access denied
2024-11-27 14:44:53 - INFO - Connected to BLE Device: D1:AC:A6:02:60:FB
2024-11-27 14:44:53 - DEBUG - Disconnecting from BLE device...
2024-11-27 14:44:53 - WARNING - D1:AC:A6:02:60:FB: unhandled services changed event
2024-11-27 14:46:34 - INFO - Logging initialized with +5:30 offset.
2024-11-27 14:46:34 - INFO - Table checked or created successfully.
2024-11-27 14:46:34 - DEBUG - Using proactor: IocpProactor
2024-11-27 14:46:34 - DEBUG - Received 48:13:CE:72:94:E8: .
2024-11-27 14:46:34 - DEBUG - Received 11:37:B0:A9:A2:6D: .
2024-11-27 14:46:34 - DEBUG - Received 5E:FE:22:54:F0:A4: .
2024-11-27 14:46:34 - DEBUG - Received 5E:FE:22:54:F0:A4: NITHIN.
2024-11-27 14:46:34 - DEBUG - Received 11:37:B0:A9:A2:6D: .
2024-11-27 14:46:34 - DEBUG - Received 78:F5:22:4F:34:CA: .
2024-11-27 14:46:34 - DEBUG - Received 78:F5:22:4F:34:CA: .
2024-11-27 14:46:35 - DEBUG - Received 23:4A:8E:28:A6:15: .
2024-11-27 14:46:35 - DEBUG - Received 48:13:CE:72:94:E8: .
2024-11-27 14:46:35 - DEBUG - Received 69:05:B1:6C:48:97: .
